#name	value
uc008rlr.1	66105
uc008rls.2	110173
uc008rlt.2	110173
uc008rlu.2	110173
uc008rlv.2	110173
uc008rlz.2	67547
uc008rma.2	67547
uc012cyh.1	67547
uc012cyi.1	67547
uc008rmb.2	67547
uc008rmc.1	67547
uc008rmg.1	19055
uc008rmh.1	19055
uc008rmi.1	19055
uc008rmj.2	59308
uc008rml.2	59308
uc008rmk.2	59308
uc008rmn.2	73284
uc008rmo.1	51788
uc008rmp.1	51788
uc008rmq.2	70604
uc008rmr.2	70604
uc008rms.1	56692
uc008rmy.1	108943
uc008rmz.1	108943
uc008rna.1	108943
uc008rnd.2	11529
uc008rnf.1	11522
uc008rng.1	69117
uc008rni.1	639769
uc008rnj.1	26876
uc008rnk.1	11532
uc008rnn.1	13684
uc012cym.1	100316706
uc008rnp.1	56224
uc008rnq.1	56224
uc008rny.1	381476
uc008roc.1	22253
uc008rod.1	22253
uc008roe.1	22253
uc008rof.1	22253
uc012cyo.1	22253
uc008rop.1	229898
uc008roq.1	229898
uc012cyv.1	229898
uc008ror.1	14468
uc008ros.1	229900
uc008rot.1	229900
uc008rou.1	55932
uc008rov.1	55932
uc008row.1	55932
uc008rox.1	14468
uc008roy.1	14469
uc008roz.1	229905
uc008rpa.1	229905
uc008rpb.1	229906
uc008rpc.1	229906
uc008rpr.1	93684
uc008rqi.2	52184
uc008rqk.2	52184
uc008rql.2	52184
uc008rqj.2	52184
uc008rqm.1	71355
uc012czb.1	71355
uc008rqn.1	71355
uc008rqo.1	229937
uc008rqp.1	229937
uc012czc.1	229937
uc008rqr.2	69219
uc012cze.1	12042
uc008rqs.1	12042
uc008rqt.1	66421
uc008rqu.1	66421
uc008rqv.2	214804
uc008rqx.1	171166
uc008rqy.1	68279
uc008rqz.1	68279
uc008rra.2	65086
uc008rrb.1	99167
uc008rrc.1	99167
uc008rrd.1	99167
uc008rre.1	99167
uc008rrf.1	99167
uc008rrg.1	74245
uc008rrh.1	74245
uc008rrk.1	14707
uc008rrp.1	22262
uc008rrw.2	70892
uc012czi.1	70892
uc008rrx.1	70892
uc012czj.1	70892
uc008rsj.2	170757
uc008rst.1	51886
uc008rsu.1	51886
uc008rsv.1	51886
uc008rsw.1	51886
uc008rsx.1	51886
uc008rsy.1	51886
uc008rsz.1	51886
uc008rta.1	51886
uc008rth.1	170822
uc008rtj.1	170822
uc008rti.1	170822
uc008rtk.1	170822
uc008rtl.1	170822
uc008rtm.1	108946
uc008rtn.1	108946
uc008rto.1	108946
uc008rtp.1	108946
uc012czm.1	108946
uc008rtr.1	329777
uc012czn.1	329777
uc012czo.1	329777
uc012czp.1	329777
uc008rty.1	66772
uc008ruk.1	242259
uc008rul.1	242259
uc008rup.2	12972
uc012czx.1	12972
uc008rur.1	209601
uc008ruv.1	74435
uc008ruw.1	74435
uc008rux.1	74435
uc008rvb.1	320840
uc008rvc.1	320840
uc008rve.1	53861
uc008rvf.1	53861
uc012czz.1	387181
uc008rvg.1	19218
uc008rvh.1	19218
uc008rvi.1	19218
uc008rvk.1	433667
uc008rvl.1	433667
uc008rvu.1	67144
uc012dab.1	67144
uc008rvv.1	67144
uc008rvy.2	76131
uc008rvz.2	76131
uc008rwa.2	76131
uc008rwb.1	19892
uc008rwc.1	68151
uc008rwd.1	68151
uc008rwf.2	68151
uc008rwe.2	68151
uc012cmy.1	19302
uc008ooc.2	19302
uc012cmz.1	19302
uc008ood.2	19302
uc012cna.1	19302
uc012cnb.1	19302
uc008oob.2	19302
uc008ooe.2	69347
uc008ooh.1	16196
uc008ooi.1	16196
uc008ooj.1	16196
uc008ook.1	16196
uc012cnd.1	620966
uc008oop.1	15213
uc008ooq.2	66230
uc008oor.1	21985
uc008oos.1	21985
uc008oot.1	21985
uc008oou.1	21985
uc008oov.1	21985
uc012cng.1	170753
uc012cnh.1	170753
uc008opc.2	94212
uc008ope.2	94212
uc008opd.2	94212
uc008opf.2	94212
uc008oph.1	18857
uc008opi.1	18857
uc008opj.1	21884
uc008opl.2	11770
uc008opm.1	75497
uc008opn.1	75497
uc008opo.2	55980
uc008opp.2	55980
uc008opq.1	55980
uc008opr.1	241877
uc008ops.1	66361
uc008opt.1	66361
uc008opw.2	74718
uc008opx.2	74718
uc008opy.2	74718
uc008oql.1	69126
uc008oqm.1	69126
uc008oqn.1	69126
uc008oqp.1	12346
uc008oqq.1	12346
uc008oqv.1	751864
uc008oqw.1	320832
uc008oqx.1	668101
uc008oqy.1	668101
uc008oqz.1	320832
uc012cnl.1	320832
uc008ora.1	668101
uc008orb.3	100038947
uc012cnm.1	100038947
uc012cnn.1	100038947
uc012cno.1	100038947
uc008ord.3	100038947
uc008ore.3	100038947
uc008orf.1	381484
uc008orm.2	13123
uc008oro.1	74252
uc008ort.2	18583
uc008oru.1	18583
uc008orx.2	12918
uc008ose.2	12807
uc008osf.2	12807
uc008osg.2	12807
uc012cnv.1	12807
uc008osh.2	12807
uc008osi.2	12807
uc008osj.2	12807
uc008oso.1	27357
uc008osp.2	12873
uc008osq.1	76703
uc008osr.1	11608
uc008otb.1	192167
uc008otc.1	192167
uc008otd.1	192167
uc008otj.2	13605
uc008oth.2	13605
uc012cnz.1	13605
uc008oti.2	13605
uc008otk.2	13605
uc008otq.2	72007
uc008otp.2	72007
uc008otr.1	72007
uc012coa.1	100526525
uc008ots.2	208613
uc008oun.2	14013
uc008ouo.2	14013
uc008oup.2	14013
uc008ouq.2	14013
uc008our.1	14013
uc008ous.1	14013
uc008out.1	14013
uc008ouv.1	14013
uc008ouw.1	76652
uc008ovb.1	71827
uc012cog.1	241915
uc008ovl.2	241915
uc008ovp.2	241915
uc008ovm.2	241915
uc012coh.1	241915
uc008ovo.2	241915
uc008ovq.1	241915
uc008ovr.2	241915
uc008ovx.2	241919
uc008ovy.1	241919
uc008owc.1	22401
uc012col.1	100502876
uc008owl.1	14696
uc008owm.1	14696
uc012con.1	14696
uc008own.1	14696
uc008owp.2	74600
uc008owt.2	58869
uc008owu.2	58869
uc008owv.2	58869
uc008oww.2	58869
uc008owx.2	58869
uc008owz.2	58869
uc008oxi.1	51938
uc008oxj.1	51938
uc008oxm.1	67713
uc008oxo.1	67713
uc008oxp.1	67713
uc008oyw.1	114893
uc008oyx.1	114893
uc008oyy.2	72039
uc012cot.1	72039
uc008oyz.1	72039
uc008ozd.1	241943
uc008ozh.1	229214
uc008ozi.1	229214
uc008ozj.2	11747
uc012cov.1	12428
uc008ozq.2	71492
uc008ozp.2	71492
uc008ozr.1	71492
uc012cow.1	22065
uc008ozt.2	22065
uc008ozu.1	22065
uc008ozv.1	22065
uc008pai.2	16183
uc008paj.1	60505
uc008pak.1	60505
uc008pal.1	207175
uc008pam.1	207175
uc008par.1	229228
uc008pas.1	229228
uc008pat.1	229228
uc008paz.1	381438
uc012coz.1	381438
uc012cpa.1	381438
uc008pbc.2	99696
uc008pbd.2	99696
uc008pbp.1	72175
uc012cpd.1	100039043
uc008pbx.1	73297
uc008pce.2	70804
uc008pcn.1	67161
uc008pco.1	67161
uc008pcp.1	67161
uc008pcq.1	67161
uc008pdb.2	241989
uc008pdd.1	66332
uc008pde.1	66332
uc012cph.1	73173
uc008pdg.2	73173
uc008pdi.1	26570
uc008pdj.1	26570
uc008pdo.1	69257
uc008pdp.1	69257
uc008pdq.1	69257
uc008pdr.1	69257
uc008pds.1	69257
uc008pdt.1	69257
uc012cpi.1	69257
uc008pdw.2	67749
uc008pdx.2	67749
uc008pdy.1	66377
uc008peb.1	73251
uc008pee.2	433586
uc008pef.2	433586
uc008pem.2	67542
uc008pen.2	67542
uc008peo.2	67542
uc008per.1	212114
uc008pes.1	212114
uc008pet.1	212114
uc008pex.1	242022
uc008pey.1	242022
uc008pfa.2	67890
uc008pfq.2	69639
uc012cpl.1	69639
uc008pfw.1	170767
uc008pfx.2	329641
uc008pfy.2	12427
uc008pfz.2	12427
uc008pgt.2	26422
uc008pgu.2	26422
uc008pgx.1	26422
uc008pgy.1	17112
uc008pgz.1	17112
uc008phb.2	97064
uc012cpt.1	97064
uc008phd.1	52245
uc008phe.1	52245
uc008phf.1	242037
uc008phm.1	18645
uc008phn.2	18645
uc008phs.2	28146
uc008phy.1	545527
uc008phz.1	545527
uc008pia.1	20439
uc008pid.1	229320
uc008pie.1	229320
uc008pif.1	229320
uc012cpx.1	229323
uc008pij.2	229323
uc008pik.1	140795
uc008pil.1	140795
uc008pim.1	140795
uc008pin.1	140795
uc012cpy.1	84111
uc008pip.1	84111
uc008piq.2	74191
uc008pis.2	70839
uc008pir.2	70839
uc008piu.2	242050
uc008pjn.2	72162
uc008pjo.1	229357
uc008pju.2	269437
uc008pjv.2	269437
uc012cqc.1	269437
uc008pjw.2	269437
uc008pjx.2	269437
uc008pjy.2	269437
uc008pjt.1	269437
uc008pkb.1	329659
uc008pkc.1	11416
uc008pkd.1	11416
uc009vcj.1	100125586
uc009vck.1	637004
uc009vcl.1	637053
uc009vcm.1	667060
uc009vcn.1	667069
uc008pkg.2	319210
uc009vco.1	319217
uc008pkh.2	319217
uc008pkn.1	67437
uc008pko.1	67437
uc008pkp.1	71004
uc008pkq.2	71004
uc012cqe.1	71004
uc008pku.1	56706
uc008pkv.1	56706
uc008pkw.1	56706
uc008pkx.1	56706
uc008pky.2	72789
uc008pkz.2	72789
uc008plb.1	72789
uc008plc.1	20429
uc008pld.1	20429
uc008ple.1	20429
uc008pln.1	17035
uc008plo.2	109222
uc008plw.2	68259
uc008plx.2	68259
uc008pmd.2	66949
uc008pme.1	16649
uc008pmj.1	26879
uc008pmn.2	66183
uc008pmm.2	66183
uc008pmq.1	69983
uc012cqn.1	69983
uc008pmr.1	69983
uc008pms.1	386750
uc008pmt.1	386750
uc008pmv.1	12038
uc008pmw.1	12038
uc008pmx.1	12038
uc008pmy.1	213234
uc008pmz.1	213234
uc008pna.1	67931
uc008pnc.1	56426
uc008pnf.1	73124
uc008png.1	73124
uc008pnh.1	73124
uc008pni.1	73124
uc008pnl.1	76089
uc008pnm.1	76089
uc008pnn.1	76089
uc008pno.2	329679
uc012cqp.1	329679
uc008pnq.2	66841
uc008pnr.2	66841
uc008pns.2	66841
uc008pnt.2	66841
uc008pnv.1	381489
uc008pnw.1	70652
uc008pnx.1	70652
uc008pnz.1	14800
uc008poa.1	14800
uc008pob.1	14800
uc008poc.1	14800
uc008pod.1	14800
uc008poe.1	14800
uc008pof.1	14800
uc012cqq.1	14658
uc008pog.1	14658
uc008poh.1	14658
uc012cqr.1	14658
uc012cqs.1	14658
uc008poo.1	56720
uc008pos.2	54195
uc008por.2	54195
uc008pou.2	60596
uc008pov.2	60596
uc008ppa.1	18167
uc012cqu.1	633285
uc012cqv.1	79235
uc008pph.1	110135
uc008ppk.2	69460
uc008ppn.2	24088
uc008ppo.1	229473
uc008ppp.1	229473
uc008ppq.1	229473
uc008ppr.1	229473
uc008pps.1	229473
uc008ppt.1	229473
uc008ppu.1	229473
uc008ppv.2	76915
uc012cqx.1	80890
uc008ppx.2	80890
uc008ppy.2	80890
uc008ppz.2	80890
uc008pqa.2	80890
uc008pqb.2	80890
uc008pqc.2	229474
uc008pqd.2	229474
uc008pqe.1	99889
uc008pqf.1	99889
uc008pqg.2	99889
uc008pqm.1	654362
uc008pqu.2	229488
uc012cqz.1	229488
uc008pqw.2	229488
uc012cra.1	320302
uc008pqx.2	320302
uc008pqz.1	368202
uc008prc.2	20091
uc012crb.1	19870
uc012crc.1	19871
uc008prj.1	23937
uc008prk.3	70762
uc008prm.3	70762
uc008prn.3	70762
uc008pro.3	70762
uc008prp.3	70762
uc008prl.3	70762
uc008prq.3	70762
uc008prr.3	70762
uc012cre.1	12479
uc012crf.1	12479
uc008pru.2	170643
uc008prw.2	170643
uc008prx.2	170643
uc008pry.1	80891
uc008prz.1	80891
uc008psp.2	74485
uc012crj.1	73182
uc008psq.1	73182
uc008psr.1	73182
uc008pss.1	73182
uc008pst.1	73182
uc012crk.1	73182
uc008psu.1	73182
uc008psv.1	73182
uc012crl.1	18211
uc008psw.1	18211
uc008ptb.2	94315
uc008pth.2	229503
uc008pti.2	229503
uc008pto.2	12032
uc008ptp.2	12032
uc008ptq.2	73940
uc008ptu.1	246703
uc008ptv.1	214191
uc008ptw.1	214191
uc008pui.1	58176
uc012crp.1	58176
uc008puj.1	76927
uc008puk.1	76927
uc008puq.1	71913
uc008pur.1	71913
uc008puv.2	12095
uc008puw.2	12095
uc012cru.1	12095
uc008pux.1	12097
uc008puy.1	12096
uc008puz.1	12096
uc008pva.1	67037
uc008pvb.1	67037
uc008pvc.2	229517
uc008pve.2	229517
uc008pvd.2	229517
uc008pvf.2	229517
uc008pvg.2	20351
uc008pvh.2	20351
uc012crv.1	20351
uc012crw.1	20351
uc008pvi.2	20351
uc008pvj.2	16905
uc008pvk.2	16905
uc008pvl.2	16905
uc012cry.1	100316808
uc008pvn.1	53868
uc008pvo.1	83409
uc008pvp.1	83409
uc008pwc.1	242093
uc008pwk.1	229521
uc008pwl.1	229521
uc008pwm.1	229521
uc008pwp.2	319830
uc008pwq.2	319830
uc008pwr.2	319830
uc008pws.2	319830
uc012csc.1	319830
uc008pxd.2	229524
uc008pxe.2	229524
uc008pxf.1	229524
uc008pxg.2	65111
uc008pxh.2	65111
uc008pxk.1	72296
uc008pxl.1	72296
uc008pxm.1	72296
uc008pxn.1	72296
uc008pxo.1	110196
uc012csd.1	735260
uc008pxr.1	15168
uc008pxs.1	15168
uc012csi.1	17827
uc008pye.2	17827
uc008pyf.2	17827
uc012csk.1	100124470
uc008pyi.1	360213
uc008pyj.1	360213
uc008pyk.1	360213
uc008pyn.2	19729
uc008pyo.2	13636
uc008pyp.2	13636
uc008pyq.1	13638
uc008pys.1	13639
uc008pyu.1	11490
uc008pyv.1	11490
uc008pyw.1	11490
uc008pyx.1	11490
uc008pyy.1	77772
uc008pyz.1	77772
uc012csl.1	77772
uc008pza.1	22724
uc008pzb.1	22724
uc008pzc.1	22724
uc008pzd.1	22724
uc012csm.1	57275
uc008pzh.2	319945
uc008pzi.1	319945
uc008pzj.1	319945
uc008pzk.1	319945
uc008pzl.1	54124
uc008qaa.2	11444
uc008qaf.1	16194
uc008qag.1	16194
uc008qah.1	54667
uc008qai.1	54667
uc008qaj.1	23897
uc008qak.1	23897
uc008qal.2	74383
uc008qam.2	74383
uc008qan.2	74383
uc008qap.2	74383
uc008qao.2	74383
uc008qaq.2	74383
uc008qas.2	74383
uc008qat.2	74383
uc008qau.2	74383
uc008qav.2	74383
uc008qar.1	74383
uc008qaw.1	74383
uc008qax.1	74383
uc008qay.1	74383
uc008qaz.2	74383
uc012cst.1	57294
uc008qbl.2	57294
uc008qbp.1	78284
uc008qbq.1	78284
uc008qbr.1	78284
uc008qcc.2	26568
uc012csx.1	26568
uc008qcd.1	229543
uc008qce.1	229543
uc008qcf.1	229543
uc008qcg.1	18160
uc008qck.2	20615
uc008qcl.2	20615
uc008qcm.2	20615
uc008qcn.1	66511
uc008qco.1	66511
uc008qcp.1	66511
uc008qcq.1	66511
uc008qcr.1	66511
uc008qcs.1	66511
uc008qct.1	20193
uc008qde.1	20202
uc008qdf.1	20202
uc008qdh.1	229550
uc008qdk.1	16939
uc008qdm.1	109314
uc008qdn.2	69332
uc008qeb.1	20754
uc008qec.1	20766
uc008qed.1	20753
uc008qee.1	229562
uc008qef.1	16447
uc008qeg.1	17235
uc008qeh.2	78382
uc008qei.1	67127
uc008qej.1	68720
uc008qek.1	73722
uc008qem.1	69611
uc008qen.1	68694
uc008qeo.2	67828
uc008qep.1	66195
uc008qeq.1	67718
uc008qer.1	76585
uc008qes.1	433619
uc008qet.1	73730
uc008qeu.2	66533
uc008qev.1	545548
uc008qez.2	74175
uc008qfa.1	66203
uc008qfb.1	66203
uc008qfl.1	399673
uc008qfm.2	207213
uc012ctj.1	399676
uc008qfq.1	668359
uc012ctk.1	100042761
uc008qfr.1	100043188
uc008qgh.2	53814
uc008qgk.1	66353
uc008qgr.1	76742
uc008qgs.1	76742
uc008qgt.1	22156
uc008qgu.1	22156
uc008qgw.1	545551
uc008qgy.2	70737
uc008qgz.2	70737
uc008qha.2	70737
uc012ctp.1	70737
uc008qhe.2	19172
uc008qhp.1	78266
uc008qhq.1	78266
uc008qhr.1	19185
uc008qhs.1	19185
uc008qht.1	19185
uc008qhu.1	19185
uc008qhv.1	19185
uc008qhw.1	18720
uc008qhx.1	18720
uc008qhy.1	18720
uc008qhz.1	18720
uc012ctq.1	69269
uc012ctr.1	69269
uc008qif.1	69769
uc008qin.1	213054
uc008qio.1	213054
uc008qip.1	213054
uc008qiq.1	213054
uc008qir.1	213054
uc008qit.2	56772
uc008qiw.1	229588
uc008qix.2	171388
uc008qiy.2	171388
uc008qiz.1	229589
uc008qjg.1	71790
uc008qjh.1	71790
uc008qjn.2	84505
uc008qjl.2	84505
uc008qjm.2	84505
uc008qjo.2	84505
uc008qjp.2	67654
uc008qkm.1	229595
uc008qkn.1	229595
uc008qko.2	13601
uc012ctu.1	13601
uc008qkp.2	13601
uc008qkq.2	71807
uc008qkr.2	71807
uc012ctv.1	71807
uc008qkt.2	71807
uc008qks.2	71807
uc008qku.2	71807
uc008qkv.2	71807
uc008qkw.2	71807
uc008qkx.1	75137
uc008qky.1	75137
uc008qkz.1	75137
uc008qla.1	75137
uc008qlb.1	75137
uc008qlc.1	75137
uc008qld.1	75137
uc008qle.1	75137
uc008qlf.1	70767
uc008qlg.1	70767
uc008qlh.1	70767
uc008qli.1	66292
uc008qlj.1	66292
uc008qll.1	229599
uc008qlm.1	229599
uc008qln.2	229600
uc008qlo.2	229600
uc008qls.1	23831
uc008qlt.1	23831
uc008qlx.1	67220
uc008qly.2	22365
uc008qlz.1	22365
uc008qmg.1	69168
uc008qmi.1	319176
uc008qmk.1	97114
uc008qml.1	15267
uc008qmn.2	97122
uc008qmq.1	14129
uc008qmr.1	14129
uc008qmy.1	21748
uc008qnf.2	69870
uc008qni.2	229613
uc008qny.2	78373
uc008qnz.2	78373
uc008qnx.2	78373
uc008qoa.2	74414
uc008qob.2	74414
uc008qoc.2	74414
uc008qod.2	74414
uc008qof.2	54215
uc008qog.2	54215
uc012cud.1	54215
uc008qoh.1	67583
uc008qol.1	67549
uc008qom.1	67549
uc008qon.1	14616
uc008qos.1	77578
uc008qot.1	77578
uc008qov.1	258272
uc008qow.1	68058
uc008qox.1	68058
uc012cue.1	83679
uc012cuf.1	83679
uc012cug.1	83679
uc012cuh.1	83679
uc008qpg.1	83679
uc008qph.1	83679
uc008qpi.1	83679
uc008qps.1	236539
uc008qpw.2	15495
uc012cuj.1	15495
uc012cuk.1	15495
uc008qpx.2	15495
uc008qpz.2	15495
uc012cul.1	15495
uc012cum.1	15495
uc008qqa.2	15495
uc008qqb.1	15496
uc008qqd.2	15493
uc008qqc.2	15493
uc008qqf.2	15494
uc012cun.1	15494
uc008qqe.2	15494
uc012cuo.1	15494
uc012cup.1	15494
uc012cuq.1	15497
uc008qqh.1	15492
uc008qqi.1	15492
uc008qqj.2	56185
uc008qqo.2	269470
uc008qqp.2	269470
uc008qqu.2	74645
uc008qqw.2	17156
uc008qrb.2	74044
uc008qrc.2	74044
uc008qrd.2	630146
uc012cuu.1	630146
uc008qre.1	19221
uc008qrf.1	12481
uc012cuv.1	12481
uc008qrj.1	11928
uc008qrk.2	242125
uc008qrm.2	242126
uc008qrl.2	242126
uc008qrn.2	242126
uc012cux.1	229658
uc008qrs.2	229658
uc008qrt.1	229658
uc008qrx.1	22094
uc012cva.1	22094
uc008qry.2	22094
uc012cvb.1	22094
uc008qrz.2	20957
uc012cvc.1	20957
uc008qsc.1	381463
uc008qsd.1	381463
uc008qsa.2	381463
uc008qsb.2	381463
uc008qse.1	381463
uc008qte.1	99543
uc008qtf.1	99543
uc008qtg.2	15257
uc012cve.1	15257
uc008qti.2	15257
uc008qtj.2	15257
uc008qtl.1	140917
uc008qtm.1	140917
uc008qto.1	140917
uc008qtp.1	140917
uc008qty.2	100125931
uc008qua.2	99470
uc012cvj.1	99470
uc008qub.2	99470
uc008qud.1	269473
uc008que.1	269473
uc008quf.1	269473
uc012cvk.1	269473
uc008qug.1	269473
uc008quh.1	269473
uc008quj.1	329731
uc008qun.2	17454
uc008qum.2	17454
uc012cvl.1	17454
uc008quo.2	17454
uc008qup.1	17454
uc008quq.2	12340
uc008qut.1	22414
uc008quv.2	80281
uc012cvn.1	80281
uc012cvo.1	80281
uc012cvp.1	80281
uc008qva.1	53975
uc008qvb.1	53975
uc008qve.1	109905
uc008qvk.1	433638
uc008qvl.1	11950
uc008qvm.1	11950
uc008qvn.1	11950
uc008qvr.1	100503311
uc008qvs.1	100503311
uc008qvw.2	12655
uc008qvx.2	104183
uc008qvy.1	229688
uc008qvz.1	69206
uc008qwc.1	99712
uc012cvs.1	99712
uc008qwm.2	12508
uc008qwn.1	258482
uc012cvu.1	229697
uc008qwv.1	246691
uc008qwz.1	229700
uc008qxa.1	99738
uc012cvv.1	99738
uc008qxb.1	229706
uc008qxc.1	229706
uc012cvw.1	229706
uc008qxd.1	229706
uc008qxe.1	67591
uc008qxg.2	229707
uc012cvx.1	229707
uc008qxh.2	229707
uc008qxi.1	229709
uc008qxj.1	229709
uc008qxk.2	12977
uc008qxl.2	12977
uc008qxm.1	12977
uc008qxn.1	12977
uc008qxr.2	329735
uc008qxp.2	329735
uc008qxq.2	329735
uc008qxt.1	68312
uc008qxu.1	14867
uc012cvy.1	14867
uc008qxv.1	14864
uc008qxw.1	14863
uc008qxx.2	14862
uc008qxy.2	14865
uc012cvz.1	14865
uc012cwa.1	109674
uc008qxz.1	109674
uc008qya.1	109674
uc008qyb.1	109674
uc008qyd.1	14679
uc008qye.1	229714
uc008qyf.1	229714
uc008qyi.1	72023
uc008qyj.1	72023
uc008qyk.1	72023
uc012cwc.1	72023
uc008qyl.1	72522
uc008qym.1	72522
uc008qyn.1	17306
uc008qyo.1	17306
uc008qyx.1	53883
uc008qyy.1	53883
uc008qyz.1	53883
uc008qza.1	20226
uc008qzb.1	20226
uc008qzc.1	20226
uc008qzd.1	229722
uc012cwd.1	100217438
uc008qzf.2	67495
uc008qzg.2	67495
uc008qzo.2	76123
uc008qzr.3	20912
uc012cwf.1	20912
uc008qzs.1	20912
uc008qzt.3	20912
uc008qzu.2	320181
uc008qzv.2	320181
uc012cwg.1	320181
uc008qzw.1	320181
uc008qzx.1	66921
uc008qzy.1	66921
uc008rac.2	329739
uc008rai.2	80883
uc008rak.2	80883
uc008ral.2	80883
uc008rao.2	80883
uc008raj.2	80883
uc008ram.2	80883
uc008ran.2	80883
uc008rap.1	80883
uc008raq.1	80883
uc008rar.2	80883
uc008ras.1	80883
uc008rat.2	99890
uc008rau.1	99890
uc008rav.2	545562
uc012cwi.1	545562
uc012cwj.1	109959
uc008raw.2	109959
uc012cwk.1	100043684
uc008rax.2	100043684
uc012cwl.1	100043684
uc008ray.2	100043684
uc012cwm.1	100043686
uc008raz.2	100043686
uc008rba.2	11722
uc008rbb.2	11722
uc008rbc.1	67225
uc008rbd.1	67225
uc008rbe.1	67225
uc008rbf.1	67225
uc008rbg.1	67225
uc008rbh.1	67225
uc008rbo.2	13609
uc012cwo.1	68161
uc008rbp.2	68161
uc008rbq.2	68161
uc012cwp.1	68161
uc008rbt.2	66500
uc008rbx.1	22329
uc008rby.1	22329
uc008rbz.2	64378
uc008rca.1	229776
uc012cwq.1	229776
uc008rcb.1	229776
uc008rcc.1	66368
uc008rcd.2	66368
uc008rce.1	66368
uc008rcf.1	66368
uc008rcj.1	229780
uc008rck.1	229780
uc008rcl.1	229780
uc008rco.2	15247
uc008rcp.1	229782
uc012cwt.1	229782
uc008rcq.1	77559
uc008rcr.1	77559
uc012cwu.1	77559
uc008rcs.1	77559
uc008rct.1	77559
uc008rcu.1	77559
uc008rcx.1	114301
uc008rcy.1	114301
uc008rcz.1	229791
uc012cww.1	229791
uc008rdc.2	76561
uc008rdd.2	76561
uc008rdi.1	56195
uc008rdj.2	56195
uc008rdk.2	56195
uc008rdl.2	56195
uc008rdm.2	56195
uc008rdo.2	66568
uc008rdp.2	66568
uc008rdq.2	66568
uc008rdr.2	66568
uc008rds.2	66568
uc008rdt.1	99887
uc008rdu.1	99887
uc008rdv.1	99887
uc008rdw.1	99887
uc008rdz.2	213603
uc008reb.2	100503044
uc008rec.2	100503044
uc008reg.1	19299
uc012cwz.1	791077
uc008res.2	214459
uc008rer.2	214459
uc008rez.1	99526
uc008rfa.1	99526
uc008rfb.1	99526
uc008rfc.1	99526
uc008rfd.1	99526
uc008rfe.2	59006
uc008rff.2	59006
uc012cxa.1	118449
uc008rfi.2	210529
uc008rfj.2	210529
uc008rfk.2	210529
uc008rfm.1	69895
uc008rfn.1	69895
uc012cxc.1	69895
uc008rfo.1	83398
uc008rfp.1	83398
uc008rfq.1	83398
uc012cxd.1	71824
uc012cxe.1	71824
uc012cxf.1	384775
uc008rft.1	384775
uc008rfu.1	384775
uc008rfy.1	22239
uc008rfz.1	22239
uc008rga.1	22239
uc008rgb.1	22239
uc008rgt.1	109676
uc008rgu.1	109676
uc008rgv.1	109676
uc008rgw.1	109676
uc008rgx.1	109676
uc008rhd.1	28036
uc008rhj.2	71481
uc012cxm.1	71481
uc008rhl.1	71481
uc008rhp.1	211556
uc008rhr.2	70617
uc012cxn.1	70617
uc008rhy.1	13809
uc008rhz.1	13809
uc008rig.2	13645
uc012cxq.1	13645
uc008rih.2	13645
uc008rii.1	13645
uc008rij.2	13645
uc008ril.1	20132
uc012cxr.1	20132
uc012cxs.1	20132
uc008rim.2	68147
uc008rir.2	66815
uc008ris.2	66815
uc008rit.1	99683
uc008riu.1	99683
uc008rjc.2	66357
uc008rjd.1	68436
uc008rje.2	619547
uc008rjl.1	15107
uc008rjm.1	15107
uc008rjn.1	71519
uc008rjo.1	71519
uc008rjp.1	71519
uc008rjq.2	74442
uc008rjx.1	13722
uc008rkc.1	114249
uc008rkd.1	114249
uc008rke.1	114249
uc008rkf.1	114249
uc008rkg.1	67553
uc008rkh.1	67553
uc012cxx.1	67553
uc008rki.1	67553
uc008rkl.1	77669
uc008rko.2	214133
uc008rkp.2	214133
uc012cxy.1	214133
uc008rkq.2	214133
uc012cxz.1	214133
uc008rks.1	100316832
uc008rkt.1	100316832
uc012cya.1	100316832
uc008rlk.2	67006
uc008rll.1	67006
uc012cyc.1	319587
uc012cye.1	18033
uc012cyf.1	18033
uc008rlw.1	18033
uc012cyg.1	18033
uc008rlx.1	18033
uc008rly.1	18033
uc008rmd.1	242248
uc008rme.1	242248
uc012cyj.1	242248
uc012cyk.1	242248
uc008rmf.1	242248
uc008rmm.1	229862
uc008rmt.1	26377
uc008rmu.1	26377
uc008rmv.1	329763
uc008rmw.2	17777
uc008rmx.2	17777
uc008rnb.2	67741
uc012cyl.1	67741
uc008rnl.1	75624
uc008rnm.1	75624
uc008rnr.1	229877
uc008rns.1	229877
uc008rnt.1	229877
uc008rnu.1	229877
uc008rnv.1	229877
uc008rnw.1	229877
uc008rnx.1	229877
uc008rob.1	18598
uc008rog.1	12167
uc008roh.1	12167
uc008roi.1	12167
uc008roj.1	12167
uc008rok.1	12167
uc012cyp.1	56376
uc012cyq.1	56376
uc012cyr.1	56376
uc012cys.1	56376
uc008rol.2	56376
uc012cyt.1	56376
uc012cyu.1	56376
uc008roo.2	56376
uc008ron.2	56376
uc008rpe.2	109333
uc008rpf.2	109333
uc008rpg.2	109333
uc008rpm.1	16911
uc008rpl.2	16911
uc012cyw.1	16911
uc008rpo.2	16911
uc012cyx.1	23908
uc008rpq.1	23908
uc008rps.1	54673
uc008rpt.1	54673
uc008rpu.1	54673
uc008rpv.1	54673
uc008rpw.1	54673
uc008rpx.1	12722
uc008rpy.1	12722
